class_index,class_id,t3,t7,t11,t23,G,uncovered_pairs,crt_residue,point_index,n,active_pairs,T,mask_offset,mask_sha256
71,MAX-069,2,7,94,454,231,176,1043854994,12,198639637994,407,34,202088,7f402d9550faa3c6c8d82eab08c5f2b3daa2668788cbe13f951e0c225afa426d
71,MAX-069,2,7,94,454,231,176,1043854994,13,199768756754,407,42,202139,01ed294426269ebb04889f5083cbedfcd784b620f53a1ae35055d8c78c1c473e
71,MAX-069,2,7,94,454,231,176,1043854994,14,200897875514,407,44,202190,c35a68a0a82e6c85fb4fae38f2d0ad807265a94236b9a4b252c1553cd326fc0e
71,MAX-069,2,7,94,454,231,176,1043854994,15,202026994274,407,36,202241,a92e69fca62d07edbfed4bfb3941b90c4d7a3df3f845997acf460f4067a1d97a
71,MAX-069,2,7,94,454,231,176,1043854994,16,203156113034,407,38,202292,465c26b66e142cec03c1cb15b6abea7cadeb965f894768fd392d25b70ecf513a
71,MAX-069,2,7,94,454,231,176,1043854994,17,204285231794,407,37,202343,4554211a5ba0c78c60f88ab30a76aaf72585ba2ed29d8c1e720586c34076ec69
71,MAX-069,2,7,94,454,231,176,1043854994,18,205414350554,407,41,202394,4d3317d28b04301df40226ede301f2e5d2a5beb0a116aba83775b27ab456c209
71,MAX-069,2,7,94,454,231,176,1043854994,19,206543469314,407,33,202445,bd3faf4c9a4cfc237b192c78a4d4b4cd7587a5734a9d8293beed7c9e5574db5b
71,MAX-069,2,7,94,454,231,176,1043854994,20,207672588074,407,22,202496,0ddd2b4d10d23edea6f57f18745f2cddd0ee3e2e7d0cfe4807ef8bee434b21ae
71,MAX-069,2,7,94,454,231,176,1043854994,21,208801706834,407,33,202547,6cbea8dd241814c9d7d9bce88c61088a8e5b9bd95c91d08dd2c12b1ee216d0af
71,MAX-069,2,7,94,454,231,176,1043854994,22,209930825594,407,38,202598,b50c1a012da09a0b6569e976b7365a30836b6a204c8431862454da92d8b03090
71,MAX-069,2,7,94,454,231,176,1043854994,23,211059944354,407,29,202649,9fd65418a94f2585389d95d1407091dc3f709635c8a0fce476e8361b8dac07cd
71,MAX-069,2,7,94,454,231,176,1043854994,24,212189063114,407,34,202700,447f124865fb6d85341194eddbc7e2f227c2ce28b6987d0680f1b7bbf1efbe02
71,MAX-069,2,7,94,454,231,176,1043854994,25,213318181874,407,32,202751,1825dcbcb166e506b39e0b443f9ee575fcf65f25d59e6c608914c44c5387f0fe
71,MAX-069,2,7,94,454,231,176,1043854994,26,214447300634,407,33,202802,a8dbdb2047db8b2957f0e32e84a92ec28d456e90629b5cf10ac9f32a03b81390
71,MAX-069,2,7,94,454,231,176,1043854994,27,215576419394,407,34,202853,9147d239b6a5121f818983eb125a4c93aa1708aefca0606e15427ae23f2dcd58
71,MAX-069,2,7,94,454,231,176,1043854994,28,216705538154,407,29,202904,ba54384f904dec36967b84feda76babf3ba5d2134e19a18627e7a310e5bed7d7
71,MAX-069,2,7,94,454,231,176,1043854994,29,217834656914,407,38,202955,bdb926af3992936f2b4e8f55c7d62020bb58e2ce7898e8d2b7aa5f051b777e20
71,MAX-069,2,7,94,454,231,176,1043854994,30,218963775674,407,34,203006,1aef28dfc651b44bd47a186d45e1b94226d8206c36ee7b84f654b4ba5cb33120
71,MAX-069,2,7,94,454,231,176,1043854994,31,220092894434,407,32,203057,8f7827296738280d61ab46ef900443ad249edc75c13d3b0fd6e31399f9f7722a
71,MAX-069,2,7,94,454,231,176,1043854994,32,221222013194,407,38,203108,d9efa6b0676e046df66dc967df3bd399c442d2a0b203150eadcd4e0f28566eb0
71,MAX-069,2,7,94,454,231,176,1043854994,33,222351131954,407,39,203159,6760e94bf5d65780856e8df68fdb7b78fa15e3fdf1545cfb9dc1dbad54483070
71,MAX-069,2,7,94,454,231,176,1043854994,34,223480250714,407,27,203210,564d0afb8952e872cbaed34d048d6b50d4b4c289606f153484ade91f0e42c969
71,MAX-069,2,7,94,454,231,176,1043854994,35,224609369474,407,30,203261,b896ad7bb570834fdc6eaa273278f25fd9a036b15b5d371ad6589c66f016ab17
71,MAX-069,2,7,94,454,231,176,1043854994,36,225738488234,407,34,203312,a3d6a64f96919880b98194be773f89e4cd99eb48e7c8f55eace79163357dfc3e
71,MAX-069,2,7,94,454,231,176,1043854994,37,226867606994,407,33,203363,698493c60b852da8049440aaaa1edfd7328ae726e994cf07b7f37a9f2e9ef38a
71,MAX-069,2,7,94,454,231,176,1043854994,38,227996725754,407,26,203414,4e544964f27425ae621698f07c4027a13e7bfc72eeae1f980f9638b690e827f0
71,MAX-069,2,7,94,454,231,176,1043854994,39,229125844514,407,38,203465,434eccb9015781c0a226c40353b75d808031bc4ed36bc71358c2e3efd4781ab8
71,MAX-069,2,7,94,454,231,176,1043854994,40,230254963274,407,31,203516,908a8c2369e3fd9f6222635d1dbf3d6de61dff7c2d299ab360a5bd93ba952434
71,MAX-069,2,7,94,454,231,176,1043854994,41,231384082034,407,38,203567,55ba1059e59a2d00fe67e2d94a39f229af386094231727f4fe23d9d9e4fdcfce
71,MAX-069,2,7,94,454,231,176,1043854994,42,232513200794,407,33,203618,92d17ba6ba73fef3eb4a7a70c5b2c0dc1702d2263834914ffcbb4f95d1c010af
71,MAX-069,2,7,94,454,231,176,1043854994,43,233642319554,407,23,203669,7424c2a79f3d7517300c7c7475e6944a9a9452522cce8ea31c4bd0631505bc63
71,MAX-069,2,7,94,454,231,176,1043854994,44,234771438314,407,30,203720,837cbc9515e1cfcb23f1e56ee82545e393ae78346f45cf881f1d4c1309125707
71,MAX-069,2,7,94,454,231,176,1043854994,45,235900557074,407,38,203771,e0fc096df0b152b5cc3fbf9291c7e446b8a637d2ab5a0360c3068532a038602f
71,MAX-069,2,7,94,454,231,176,1043854994,46,237029675834,407,21,203822,40c96b7fca0dfac8f4366d8ebefafe57ba443c3ba7599052cb9c1f86c2951fdc
71,MAX-069,2,7,94,454,231,176,1043854994,47,238158794594,407,32,203873,3c07b605b3aaf433b397f94e8d9e63b0596b77f78e28e8ac4a005192f07b8b4b
71,MAX-069,2,7,94,454,231,176,1043854994,48,239287913354,407,36,203924,606d0ffbd2158c204ea7fa7b61d193fd7ea84ce7b0f93ee2203a2f733c16820f
71,MAX-069,2,7,94,454,231,176,1043854994,49,240417032114,407,33,203975,f3543f1d1b575d02f727d37f165fd99be2d2bb9ceed79c046dbca7bfc1af1e90
71,MAX-069,2,7,94,454,231,176,1043854994,50,241546150874,407,29,204026,c1e17706a9638e95eaef68b6bf4cc8a370e2fee1abd7fc649c1700b98a74d6f0
71,MAX-069,2,7,94,454,231,176,1043854994,51,242675269634,407,33,204077,52d892d617bfc4c8d5888a6d8e5a8dce119359b100f4e8ebb6485b94ece43551
71,MAX-069,2,7,94,454,231,176,1043854994,52,243804388394,407,35,204128,3fc647f4c754e2375515767b95f50fe713c21b5ccc9d0a62f609e702fb576d98
71,MAX-069,2,7,94,454,231,176,1043854994,53,244933507154,407,34,204179,1ba92c2b70e86c9e559bf5eb525470ce34657f4efccca9bf4c7bafb0276b93c4
71,MAX-069,2,7,94,454,231,176,1043854994,54,246062625914,407,34,204230,42a51b5742c9fcec3ff861f46d45b9493bcec411acddd04f0e879f848b5919d9
72,MAX-070,2,7,94,523,231,176,454749554,0,184501107434,407,41,204281,0e654a2e627988675abad370a48c1390afd5414dabdb5408a2624b180f8c34e9
72,MAX-070,2,7,94,523,231,176,454749554,1,185630226194,407,33,204332,c0bf5d124111b62b98f12dd7beb420020ab85ddec60a4d2dc62683a47a0ed52f
72,MAX-070,2,7,94,523,231,176,454749554,2,186759344954,407,43,204383,00d672d1da6b7ec7efc36f40deddb30e14e8550f18a2f0975aabc54e25418806
72,MAX-070,2,7,94,523,231,176,454749554,3,187888463714,407,33,204434,b227b92b0eb17879effb37b48a57fe648f27878eca7437a59a750009bd2ab00a
72,MAX-070,2,7,94,523,231,176,454749554,4,189017582474,407,33,204485,567d873fba53b7ab72972d5a836527b7a946ed480c4a59c79d675b73e489323e
72,MAX-070,2,7,94,523,231,176,454749554,5,190146701234,407,34,204536,55f7281b856061df259c14f26580f9aa3bb238597a870a26d3f12d3a87e50495
72,MAX-070,2,7,94,523,231,176,454749554,6,191275819994,407,40,204587,0d366008d650162dd1277e29b369d36a96a6f85b51b15650734031d924290c2a
72,MAX-070,2,7,94,523,231,176,454749554,7,192404938754,407,27,204638,a167a959ed100fd55110806e352cf3ec0309e88ae7ddcde0aff07d7fe197de85
72,MAX-070,2,7,94,523,231,176,454749554,8,193534057514,407,33,204689,3c533276497f992a4c1fb013e67af803fc52809791eb7b84211dc773fd4ccfc0
72,MAX-070,2,7,94,523,231,176,454749554,9,194663176274,407,41,204740,b880ce24ad9dfb411c3f107a42db517fb51c690a6867d1ec3f42aaefbbc00a0c
72,MAX-070,2,7,94,523,231,176,454749554,10,195792295034,407,36,204791,2a6fb03930fc6fa204438e1ac49e874e75f4fcb8256119d3bdfcc2d951abf707
72,MAX-070,2,7,94,523,231,176,454749554,11,196921413794,407,30,204842,6b88432e952a669c13cfec1bf6d1677c57afce994773bc4f6ed636eb00fac725
72,MAX-070,2,7,94,523,231,176,454749554,12,198050532554,407,40,204893,8b6b31b924ddf018d3e091b87363068b16c3d80e063216469d3025905a6a5385
72,MAX-070,2,7,94,523,231,176,454749554,13,199179651314,407,30,204944,7af64e788551bc328954fac4ce0b1b3dc90c6ca2c539f384ba64b11567b4068e
72,MAX-070,2,7,94,523,231,176,454749554,14,200308770074,407,33,204995,10bece9a0fd12f03c09d6694327423e8299fe35d2bcf36dd76fb9627d46e0c9a
72,MAX-070,2,7,94,523,231,176,454749554,15,201437888834,407,39,205046,1f8bd6bf055259847ae94d6f021214688aee50a02ad4fdcceb16f5775141893b
72,MAX-070,2,7,94,523,231,176,454749554,16,202567007594,407,32,205097,6cc35f788b4f68dd2acf5a0d0eff904c6a1dcaab69ce63bb06023fdcedc3fcf5
72,MAX-070,2,7,94,523,231,176,454749554,17,203696126354,407,33,205148,6262e54fd9fdb5864f9061e5a43d8ce5698915918c99ddeb8b8cda2694a8d235
72,MAX-070,2,7,94,523,231,176,454749554,18,204825245114,407,29,205199,c4376b8211ab7bfbd297c318e9a25c672f2838cf733feb5e564878175a6aa797
72,MAX-070,2,7,94,523,231,176,454749554,19,205954363874,407,33,205250,91715f603dbf8979aacd34b5c260da817bc75961134a39eadd342649903b4496
72,MAX-070,2,7,94,523,231,176,454749554,20,207083482634,407,28,205301,c85cafa09f4b23f326bca0bc7cacd8bde093800988bfa1290eaa0bb406f9c4fe
72,MAX-070,2,7,94,523,231,176,454749554,21,208212601394,407,26,205352,6525d24c1e41d7d44332c8e83c5a1046e9e1c9423054844f6de5edebeb9f2af0
72,MAX-070,2,7,94,523,231,176,454749554,22,209341720154,407,33,205403,0646763f18cc4b550bc7310edbec78717b77af53eff84b117f7e7bdf83b9caa6
72,MAX-070,2,7,94,523,231,176,454749554,23,210470838914,407,30,205454,a400b533cd2510c8813aab5d9fb4c32ef7a764a608097abce82c2511a8ddbe50
72,MAX-070,2,7,94,523,231,176,454749554,24,211599957674,407,38,205505,9344c70e2c525707a8bccc1482b7cf6925c0f14c9bff41e1a7ae59d645446e6d
72,MAX-070,2,7,94,523,231,176,454749554,25,212729076434,407,28,205556,4c80c84a17cb3314cc85810c981a19cfe841c2109535ad124889b9d1ca84d862
72,MAX-070,2,7,94,523,231,176,454749554,26,213858195194,407,31,205607,f27893d6453f5b456afa08cc45231032dc0d0c541aeb63f6b01e15c1a8083e70
72,MAX-070,2,7,94,523,231,176,454749554,27,214987313954,407,34,205658,bd97bab7baf442c6d8417ab9dc30c4dc691a8d1ef0549fbd08ebb4982fde6514
72,MAX-070,2,7,94,523,231,176,454749554,28,216116432714,407,31,205709,0af52d3f7bd979e5ec0e362376ef8650bc34f367f203b61a8763ba9c1bf4781c
72,MAX-070,2,7,94,523,231,176,454749554,29,217245551474,407,31,205760,1596e0ae89997b396fb660a3e13bf5a91d5e37fe9ac1246ff82fbbf755212ef3
72,MAX-070,2,7,94,523,231,176,454749554,30,218374670234,407,33,205811,8d98362262400678077a9d66df0064407e4d32f2af53d4ba3c074a88be5f47d4
72,MAX-070,2,7,94,523,231,176,454749554,31,219503788994,407,27,205862,589e3bef26dc34b32e8ad3a7a536ac42090b069cce3a99b11212d055aaeca25f
72,MAX-070,2,7,94,523,231,176,454749554,32,220632907754,407,31,205913,33521a6b721bbddd34825295bcaeacf073aeec17e6a8f27e43443d0e7fbfd42f
72,MAX-070,2,7,94,523,231,176,454749554,33,221762026514,407,36,205964,f332f5600f330b4c5c87346d26e30ccb56f503ac3b86e6049c72d3d6c505f8ba
72,MAX-070,2,7,94,523,231,176,454749554,34,222891145274,407,31,206015,32575ed0d790ada3e61c05752c0730050990e6b46157be7b32ec125270876ebd
72,MAX-070,2,7,94,523,231,176,454749554,35,224020264034,407,23,206066,1b37225933ae3b84a09870b87f1467594655decd0d271dbb7aba8746bd776525
72,MAX-070,2,7,94,523,231,176,454749554,36,225149382794,407,36,206117,fe5ccb8fc5aaba6d2ace05fb482a0d445254aee1691afeae2b25204d6dccbae2
72,MAX-070,2,7,94,523,231,176,454749554,37,226278501554,407,45,206168,5ea52ec030c29eb5fda0aba14f89a995ac0dddfd6b972039e3e4f3183f3f723e
72,MAX-070,2,7,94,523,231,176,454749554,38,227407620314,407,40,206219,7b2219ee06076ae65b5e424f8c6b6a0f24dbfdb56ee5c1d1eb666a15e13a7f58
72,MAX-070,2,7,94,523,231,176,454749554,39,228536739074,407,34,206270,9eae993b76e2c4e4dc035fb402ace88dffc2bb1d310ca64cf144fb9f1d87f987
72,MAX-070,2,7,94,523,231,176,454749554,40,229665857834,407,32,206321,cd56a6c71ee71ed1caf47811d0d0bc87872d7da129b18e15c61c8cc038a7a97d
72,MAX-070,2,7,94,523,231,176,454749554,41,230794976594,407,24,206372,325192072847000f0372639aeb6b646e826a1702dd91ce70d0c494f7dcadf1d7
72,MAX-070,2,7,94,523,231,176,454749554,42,231924095354,407,35,206423,c53eaf2c9ee9692a7ac842a8256c6615ce9a67908fff89e0cb61ae026c901f6f
72,MAX-070,2,7,94,523,231,176,454749554,43,233053214114,407,32,206474,f58e42b4ef56dde533db43b2954a30eb9e0b9ad1cdedfb5ad0cff871e76f8743
72,MAX-070,2,7,94,523,231,176,454749554,44,234182332874,407,30,206525,48978ccb7251b86a941823ff31432a31f1a717f6414265c11fdec4315503352a
72,MAX-070,2,7,94,523,231,176,454749554,45,235311451634,407,36,206576,5752e6c204b25090479fd687ef9a25e284e747d6edfce6229e549ed894b8e078
72,MAX-070,2,7,94,523,231,176,454749554,46,236440570394,407,35,206627,41adb695250b5212c1e3e1c9a5e8de71a057b2e2db593bb0f8bc84544d7ea92e
72,MAX-070,2,7,94,523,231,176,454749554,47,237569689154,407,26,206678,cfb20f5eebe55351fa0191a6787a5a1b62ec1306be0300975009bd3b0c5f4fbf
72,MAX-070,2,7,94,523,231,176,454749554,48,238698807914,407,34,206729,ddffc812ed63d98f5690f3ef3a55c9f5b13c1f746bc9bacd4dac35d515ea8a9a
72,MAX-070,2,7,94,523,231,176,454749554,49,239827926674,407,27,206780,4de2165628278a2042db26d5d569d2bc9750675e7f57fad6f3f6d50653c8498d
72,MAX-070,2,7,94,523,231,176,454749554,50,240957045434,407,28,206831,95d9e33a8c71304cc795e922a69875cce13fdd77aff0bc0eb47e95dcd8637e90
72,MAX-070,2,7,94,523,231,176,454749554,51,242086164194,407,40,206882,87e4e8165603ad9cb2a43d437ebd7df341dff84888b57852678aaecc87890f69
72,MAX-070,2,7,94,523,231,176,454749554,52,243215282954,407,34,206933,ac880e3927b1aace349327670df9973b426014cbb79d25645ebd98122e477412
72,MAX-070,2,7,94,523,231,176,454749554,53,244344401714,407,23,206984,21adbc3611656409355fae4e8676ed86a38f4622414345cf4056cbb4509ad0cb
72,MAX-070,2,7,94,523,231,176,454749554,54,245473520474,407,38,207035,de1d41080afdcd80844dd23b81327477799cdf72b2fb1f08bb968476a9706a9c
72,MAX-070,2,7,94,523,231,176,454749554,55,246602639234,407,30,207086,16c2e68633692677f1b31d9e2bcb6253b86502fb5d6f2f94c7e7a37f85f8f4e8
73,MAX-071,2,7,116,17,231,176,771616874,0,184817974754,407,24,207137,3767fa063251451baa7a4a0e3325ee47ffee304e3ef028bb9161d5581644ea40
73,MAX-071,2,7,116,17,231,176,771616874,1,185947093514,407,47,207188,358558a9aa22a13d08653f693cd386714e56473ff3ea50581a0e5ea435bfcd1c
73,MAX-071,2,7,116,17,231,176,771616874,2,187076212274,407,37,207239,675f5a3276759ebcec9b21cf7c8ef379bb30a91526c940450755978b80b9ad9c
73,MAX-071,2,7,116,17,231,176,771616874,3,188205331034,407,37,207290,b32c94a5179407bf6ee494f3b060602390b79d0352fbb76926a622fef9bc3cf0
73,MAX-071,2,7,116,17,231,176,771616874,4,189334449794,407,40,207341,bd231b95c9e9f8dccb3c1e0cd53c81b2adae6b0bd5d7679ec7be3f8f63f7390a
73,MAX-071,2,7,116,17,231,176,771616874,5,190463568554,407,34,207392,ef47f3490b1c85dc8b70feec92176fd4b94f3c278f78c8e6fb13e498eaff9945
73,MAX-071,2,7,116,17,231,176,771616874,6,191592687314,407,34,207443,6d5923cd89607233b729cac13eda1a6804504ca5fc5f188603ca2913e013febf
73,MAX-071,2,7,116,17,231,176,771616874,7,192721806074,407,34,207494,9752acbad7b63a78ab4cbadcc57c32899dac1a911334a11f14d9e1e586be51e6
73,MAX-071,2,7,116,17,231,176,771616874,8,193850924834,407,34,207545,c7ee994bd81813912df0f59d9b7aaa4c186be0315cc4c2bf75f7b4d4c5179364
73,MAX-071,2,7,116,17,231,176,771616874,9,194980043594,407,31,207596,99602f9d21acbf76430eaa1b30a0719b7015af87f236d79f9c22cf93931aa47b
73,MAX-071,2,7,116,17,231,176,771616874,10,196109162354,407,33,207647,e4d9f9fa2705204993743464386f2ad47f23697974148823c23234d80f217667
73,MAX-071,2,7,116,17,231,176,771616874,11,197238281114,407,37,207698,3d5537239502260ea34998032e7aa6bf19985bb411650bb88a91b0daf70de22a
73,MAX-071,2,7,116,17,231,176,771616874,12,198367399874,407,36,207749,492fed10619ffcf7ae2871236d173a6399e62976be1b42f4222a516e437e59dd
73,MAX-071,2,7,116,17,231,176,771616874,13,199496518634,407,32,207800,b2992da544991439977ae0a2a698de76f8442c7dd1a7a5e8c7ab9329bff2148f
73,MAX-071,2,7,116,17,231,176,771616874,14,200625637394,407,37,207851,ca07089e9b5a6c47a79d639ef7c75e37e3b5ae4ae6066efe9e20696d5548ddaf
73,MAX-071,2,7,116,17,231,176,771616874,15,201754756154,407,29,207902,bb91d69f61c0d5f49b847ba58b7e317e5cdc612c5a767f837d8f9f2582dbfcda
73,MAX-071,2,7,116,17,231,176,771616874,16,202883874914,407,33,207953,42f56a044ccbddabbd33a77091c261fb0290d2e3c3aa5b0c3be2afa2f8958c7d
73,MAX-071,2,7,116,17,231,176,771616874,17,204012993674,407,31,208004,84ee47ec06dda971b721e932057e1e0cd801ff6aa1998dca0489fc4141d514b5
73,MAX-071,2,7,116,17,231,176,771616874,18,205142112434,407,27,208055,994588d34da93480c1017a05075b8718e82a9077d91b9fbe9fdcb9a2f5ba2b91
73,MAX-071,2,7,116,17,231,176,771616874,19,206271231194,407,29,208106,bdea9e2cba8dd6e1d680a2e403fd6ee7c8ff831cf39a0911bf7a799273a38e6c
73,MAX-071,2,7,116,17,231,176,771616874,20,207400349954,407,31,208157,cf4beae8dcc7cbcb3b5fcdc64d26fcb84fe5fab3a5f79f80cfd204dcfa43cac5
73,MAX-071,2,7,116,17,231,176,771616874,21,208529468714,407,34,208208,e3dbd3563c4ea32800f2d02439c07e6cc9c3f745a139efd845d8272fb872d904
73,MAX-071,2,7,116,17,231,176,771616874,22,209658587474,407,35,208259,c3aaf54b03d2fe25ea07d5ae0d5769b0beca2f77063b3e94dd3517f4cf81c646
73,MAX-071,2,7,116,17,231,176,771616874,23,210787706234,407,39,208310,6e966531af29e47fa4a56845d4e8b8131734c2822438c1678cb8b3c6f120d1b6
73,MAX-071,2,7,116,17,231,176,771616874,24,211916824994,407,29,208361,a4681cdadfaff79c8643c2904aea3531a75aeb42859a93b4bade04bda5be7bf3
73,MAX-071,2,7,116,17,231,176,771616874,25,213045943754,407,38,208412,dea060400ce3794d7e20b5e5be047382b40cce27375bf6077429bc5e712e44a8
73,MAX-071,2,7,116,17,231,176,771616874,26,214175062514,407,24,208463,85ca2f65130db09b1d7d78c1bcdb2e643dc48e2753032cf77c0f3c7639389286
73,MAX-071,2,7,116,17,231,176,771616874,27,215304181274,407,28,208514,1b8d81c008786b942a0e071da38ece061bf0c42b32a28774b3b88f6dc93ce421
73,MAX-071,2,7,116,17,231,176,771616874,28,216433300034,407,32,208565,63130c42ff498c40fa41cf357a11b4cb83fdb18f6277eda6678ed2da194141bb
73,MAX-071,2,7,116,17,231,176,771616874,29,217562418794,407,24,208616,826d7ee0ddce87cb33f8112655568c005ff7baabcee8eeaec40a0ae8f18980d3
73,MAX-071,2,7,116,17,231,176,771616874,30,218691537554,407,34,208667,f708cd39cb5b3a1f9df158635fa89f234764450d15f202717dacf6a93f496b4d
73,MAX-071,2,7,116,17,231,176,771616874,31,219820656314,407,32,208718,944472d3f2fbb6bda578638dedf2715e7b30e9ad61bd0886d3bedb0e4076c84b
73,MAX-071,2,7,116,17,231,176,771616874,32,220949775074,407,29,208769,f9f23f6a00f95f660640cc2ac0541f1a5486e4cd80cff5d8fe7fdded3bee83e3
73,MAX-071,2,7,116,17,231,176,771616874,33,222078893834,407,33,208820,9fe80b4f5037a4be72d3a3fdc7afe3e8ff53dbb0a16c5ef2d286d46206242df4
73,MAX-071,2,7,116,17,231,176,771616874,34,223208012594,407,37,208871,0b06dd3b3963b7b07900e72dfce3b87b4341a3ff691555a2b7aeabfba15971e5
73,MAX-071,2,7,116,17,231,176,771616874,35,224337131354,407,32,208922,0752af947e69572b7ae9ff13c4d6322ad10291e6e1409fc2df1a22957418bd3f
73,MAX-071,2,7,116,17,231,176,771616874,36,225466250114,407,30,208973,d8ec20df2406fcbe86aae8f8f806593ed9736bc0c272f6035b8cb22d056334d8
73,MAX-071,2,7,116,17,231,176,771616874,37,226595368874,407,40,209024,ebf376a0168a25b5cb2efbdffab4214cade79bbd9ef92972c7805a5eec02536d
73,MAX-071,2,7,116,17,231,176,771616874,38,227724487634,407,38,209075,cfae09e3605a23b5be8cf77c31e53917155b21880359aba02e9db15d151e6ebd
73,MAX-071,2,7,116,17,231,176,771616874,39,228853606394,407,40,209126,397f1da44a71d8c006db3615b5d5717aea52e54896a1688ddba4b86066094e06
73,MAX-071,2,7,116,17,231,176,771616874,40,229982725154,407,38,209177,3891162bf1f09fc2bccd0c2a4994dc9338b3f00f2fe362a8ee69d3e3a99bbd0e
73,MAX-071,2,7,116,17,231,176,771616874,41,231111843914,407,38,209228,67552e868e415add0ffd708ca421b74a0f7d14c14647f2f05fbb5225acea3a54
73,MAX-071,2,7,116,17,231,176,771616874,42,232240962674,407,33,209279,d4df8a13e45705afd1af3deef0e5681c00178bde1048a46340207a5070379cbb
73,MAX-071,2,7,116,17,231,176,771616874,43,233370081434,407,33,209330,78c82d21e1194b4c9ab3f5522d0f5e48382c6739e63ec570afc64da2671bcd87
73,MAX-071,2,7,116,17,231,176,771616874,44,234499200194,407,29,209381,41af0e7ec30dd8db8973d75a356a1be911cfec5ebf79032af41111fdf953baff
73,MAX-071,2,7,116,17,231,176,771616874,45,235628318954,407,25,209432,d3d2cf3ae4bfb2c185fd21159f7fb06ab62d283b6eaf90c96ca8bf3efcaf7e2a
73,MAX-071,2,7,116,17,231,176,771616874,46,236757437714,407,42,209483,27b93859c937382daa7e749f1cc5a8df3adca1b2f47cbb87182f4648ddaafe3f
73,MAX-071,2,7,116,17,231,176,771616874,47,237886556474,407,36,209534,d1fe011fa64b83df6b82ce676c0700f3755b789a1781e41f3a61a4edc16267d6
73,MAX-071,2,7,116,17,231,176,771616874,48,239015675234,407,29,209585,17dab94efbbe8946e8a792de1e0bd57b11300cf12fbf0431ab33561fe3ff009c
73,MAX-071,2,7,116,17,231,176,771616874,49,240144793994,407,36,209636,b617d036467563a19e757e4642abd4d02dd0f1055940dcc5e6dcd308d85e6a20
73,MAX-071,2,7,116,17,231,176,771616874,50,241273912754,407,30,209687,35c8a5143bcd372ff87d65f3996839953ec2fd68a8eedf3dc14af66300820a44
73,MAX-071,2,7,116,17,231,176,771616874,51,242403031514,407,34,209738,1fcbd507cc2e5abdab00c84aa68af14e2a7b070e5dbb683fbb433a29c165bbff
73,MAX-071,2,7,116,17,231,176,771616874,52,243532150274,407,35,209789,b7c2b8228004d0a437053b4046520282cfc3209620064be15fcb24f0d982e740
73,MAX-071,2,7,116,17,231,176,771616874,53,244661269034,407,34,209840,578c15c18c106d258d73b1b97e99f40ed141395b462bfcf34bb7f85c04711e1f
73,MAX-071,2,7,116,17,231,176,771616874,54,245790387794,407,24,209891,487800c1f901dc619e2ceb3d6ca42e163287d5ff3c4bbe8c05711471fa356ad0
74,MAX-072,2,7,116,40,231,176,575248394,0,184621606274,407,38,209942,fbbbfb6192dd47288d1c63cb9243a9f1829b43fd3e5674eb02e0387f101c8752
74,MAX-072,2,7,116,40,231,176,575248394,1,185750725034,407,28,209993,a76dc01151c714861753678f3e0454dd83a421a2529ad4617e68d46ef1e31f7e
74,MAX-072,2,7,116,40,231,176,575248394,2,186879843794,407,37,210044,a03be669a56308cfea5fb323d8ae6ba6e5c59695312a686ec6cf5cf3933cc0df
74,MAX-072,2,7,116,40,231,176,575248394,3,188008962554,407,31,210095,d6e2cf3a3b1a89fa779ee57ce816a8503ba9bdcd30a30d8291f164b72fed53d2
74,MAX-072,2,7,116,40,231,176,575248394,4,189138081314,407,33,210146,ab82ee323989e694996c5aa1cb468cd5bb618b0a2f8a01889a98e68927b30609
74,MAX-072,2,7,116,40,231,176,575248394,5,190267200074,407,32,210197,70b52c63ecd12b2c026f8b0391edb0a62a5817239bf192ff0676db10e0b41523
74,MAX-072,2,7,116,40,231,176,575248394,6,191396318834,407,39,210248,b5baa4acaf3b9d2733fb1daa420bfe65eb680d33b897c9c0a41101d12e6b37ea
74,MAX-072,2,7,116,40,231,176,575248394,7,192525437594,407,34,210299,7606a29d881bf00dbcb52b7a1c12aa1f9f6ce3602bec83d41096e80198843a7c
74,MAX-072,2,7,116,40,231,176,575248394,8,193654556354,407,33,210350,69f0bca074ba84ded12fc5b15888b470c2a08b3cd99d2d96cca9ed6b20bdc4e6
74,MAX-072,2,7,116,40,231,176,575248394,9,194783675114,407,35,210401,d8d741fd1b95ad741c4308830405a93374cd19f48f9e4795bd40e9a82fbc985a
74,MAX-072,2,7,116,40,231,176,575248394,10,195912793874,407,35,210452,50d6daa04788a03d24759fb82649c53095d2e0ed6a193127212364973492effa
74,MAX-072,2,7,116,40,231,176,575248394,11,197041912634,407,35,210503,096a502fb2790e51b91985df9271525f15f17267ab795fc1f50bef5651be3e39
74,MAX-072,2,7,116,40,231,176,575248394,12,198171031394,407,37,210554,eec0416d3b566430f7b82f71e2a67a089f01fb612ce74da0f4b8cf0c19fde573
74,MAX-072,2,7,116,40,231,176,575248394,13,199300150154,407,29,210605,9caf51e676530cdb7a1136874ed1e065e4c482e089de0cf93e1a7a207621eb72
74,MAX-072,2,7,116,40,231,176,575248394,14,200429268914,407,31,210656,75980ab439e125fdc41a3c59d7737f39d02859a94fee33743c9a2a12f4987eb8
74,MAX-072,2,7,116,40,231,176,575248394,15,201558387674,407,44,210707,36635c53d5689500de8aee39859fb5c1509d1e4633b2d053910fabd03aba38fc
